State,District,Market,Commodity,Variety,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,
Uttar Pradesh,Sitapur,Mehmoodabad,Pomegranate,Pomogranate,14/09/2022,5940,6070,6000,
Uttar Pradesh,Sitapur,Mehmoodabad,Potato,Potato,14/09/2022,1635,1685,1660,
Uttar Pradesh,Sitapur,Mehmoodabad,Pumpkin,Pumpkin,14/09/2022,1350,1430,1390,
Uttar Pradesh,Sitapur,Misrikh,Potato,Potato,14/09/2022,900,1020,950,
Uttar Pradesh,Sitapur,Sindholi,Wood,Other,14/09/2022,260,280,270,
Uttar Pradesh,Sitapur,Sitapur,Apple,Kasmir/Shimla - II,14/09/2022,6500,6800,6650,
Uttar Pradesh,Sitapur,Sitapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),14/09/2022,9100,9300,9235,
Uttar Pradesh,Sitapur,Sitapur,Banana,Banana - Ripe,14/09/2022,2500,2700,2600,
Uttar Pradesh,Sitapur,Sitapur,Bengal Gram(Gram)(Whole),Average (Whole),14/09/2022,5650,5800,5700,
Uttar Pradesh,Sitapur,Sitapur,Black Gram Dal (Urd Dal),Black Gram Dal,14/09/2022,8200,8400,8320,
Uttar Pradesh,Sitapur,Sitapur,Bottle gourd,Bottle Gourd,14/09/2022,1200,1350,1250,
Uttar Pradesh,Sitapur,Sitapur,Brinjal,Round/Long,14/09/2022,1340,1500,1400,
Uttar Pradesh,Sitapur,Sitapur,Ginger(Green),Green Ginger,14/09/2022,3300,3500,3400,
Uttar Pradesh,Sitapur,Sitapur,Green Chilli,Green Chilly,14/09/2022,3650,3950,3850,
Uttar Pradesh,Sitapur,Sitapur,Gur(Jaggery),Yellow,14/09/2022,3550,3750,3640,
Uttar Pradesh,Sitapur,Sitapur,Lemon,Lemon,14/09/2022,4300,4500,4360,
Uttar Pradesh,Sitapur,Sitapur,Mustard,Sarson(Black),14/09/2022,6450,6550,6470,
Uttar Pradesh,Sitapur,Sitapur,Onion,Red,14/09/2022,1400,1550,1465,
Uttar Pradesh,Sitapur,Sitapur,Paddy(Dhan)(Common),Paddy Coarse,14/09/2022,1615,1680,1620,
Uttar Pradesh,Sitapur,Sitapur,Papaya,Papaya,14/09/2022,2500,2630,2550,
Uttar Pradesh,Sitapur,Sitapur,Pomegranate,Pomogranate,14/09/2022,5750,6100,6000,
Uttar Pradesh,Sitapur,Sitapur,Potato,Desi,14/09/2022,1550,1700,1650,
Uttar Pradesh,Sitapur,Sitapur,Pumpkin,Pumpkin,14/09/2022,1350,1460,1390,
Uttar Pradesh,Sitapur,Sitapur,Rice,Common,14/09/2022,2450,2650,2560,
Uttar Pradesh,Sitapur,Sitapur,Tomato,Hybrid,14/09/2022,2200,2420,2350,
Uttar Pradesh,Sitapur,Sitapur,Wheat,Dara,14/09/2022,2300,2320,2310,
Uttar Pradesh,Sitapur,Sitapur,White Peas,White Peas,14/09/2022,6000,6200,6100,
Uttar Pradesh,Sitapur,Viswan,Apple,Kasmir/Shimla - II,14/09/2022,6650,6750,6700,
Uttar Pradesh,Sitapur,Viswan,Arhar Dal(Tur Dal),Arhar Dal(Tur),14/09/2022,9240,9300,9270,
Uttar Pradesh,Sitapur,Viswan,Banana,Besrai,14/09/2022,2550,2600,2575,
Uttar Pradesh,Sitapur,Viswan,Bhindi(Ladies Finger),Bhindi,14/09/2022,1530,1570,1550,
Uttar Pradesh,Sitapur,Viswan,Black Gram Dal (Urd Dal),Black Gram Dal,14/09/2022,8325,8375,8350,
Uttar Pradesh,Sitapur,Viswan,Bottle gourd,Bottle Gourd,14/09/2022,1210,1250,1230,
Uttar Pradesh,Sitapur,Viswan,Brinjal,Round/Long,14/09/2022,1360,1400,1380,
Uttar Pradesh,Sitapur,Viswan,Firewood,Firewood,14/09/2022,190,230,210,
Uttar Pradesh,Sitapur,Viswan,Garlic,Desi,14/09/2022,3125,3175,3150,
Uttar Pradesh,Sitapur,Viswan,Ginger(Green),Green Ginger,14/09/2022,3300,3400,3350,
Uttar Pradesh,Sitapur,Viswan,Green Chilli,Green Chilly,14/09/2022,3800,3840,3820,
Uttar Pradesh,Sitapur,Viswan,Gur(Jaggery),Yellow,14/09/2022,3590,3640,3615,
Uttar Pradesh,Sitapur,Viswan,Mustard Oil,Mustard Oil,14/09/2022,16000,16100,16050,
Uttar Pradesh,Sitapur,Viswan,Onion,Red,14/09/2022,1470,1510,1490,
Uttar Pradesh,Sitapur,Viswan,Paddy(Dhan)(Common),Common,14/09/2022,1475,1940,1590,
Uttar Pradesh,Sitapur,Viswan,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3000,3100,3050,
Uttar Pradesh,Sitapur,Viswan,Pomegranate,Pomogranate,14/09/2022,6000,6050,6025,
Uttar Pradesh,Sitapur,Viswan,Potato,Desi,14/09/2022,1650,1690,1670,
Uttar Pradesh,Sitapur,Viswan,Pumpkin,Pumpkin,14/09/2022,1325,1375,1350,
Uttar Pradesh,Sitapur,Viswan,Rice,Coarse,14/09/2022,2550,2590,2570,
Uttar Pradesh,Sitapur,Viswan,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,1250,1300,1275,
Uttar Pradesh,Sitapur,Viswan,Sugar,Chini,14/09/2022,3710,3750,3730,
Uttar Pradesh,Sitapur,Viswan,Tomato,Hybrid,14/09/2022,2350,2410,2380,
Uttar Pradesh,Sitapur,Viswan,Wheat,Dara,14/09/2022,2280,2320,2300,
Uttar Pradesh,Sitapur,Viswan,Wood,Eucalyptus,14/09/2022,390,430,410,
Uttar Pradesh,Sultanpur,Jafarganj,Apple,Delicious,14/09/2022,5750,5850,5800,
Uttar Pradesh,Sultanpur,Jafarganj,Banana,Banana - Ripe,14/09/2022,2750,2850,2800,
Uttar Pradesh,Sultanpur,Jafarganj,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5800,5860,5830,
Uttar Pradesh,Sultanpur,Jafarganj,Bhindi(Ladies Finger),Bhindi,14/09/2022,1330,1400,1360,
Uttar Pradesh,Sultanpur,Jafarganj,Bottle gourd,Bottle Gourd,14/09/2022,1350,1450,1400,
Uttar Pradesh,Sultanpur,Jafarganj,Brinjal,Brinjal,14/09/2022,1550,1650,1600,
Uttar Pradesh,Sultanpur,Jafarganj,Cabbage,Cabbage,14/09/2022,2380,2450,2410,
Uttar Pradesh,Sultanpur,Jafarganj,Cauliflower,Cauliflower,14/09/2022,3130,3200,3160,
Uttar Pradesh,Sultanpur,Jafarganj,Cowpea(Veg),Cowpea (Veg),14/09/2022,2380,2460,2420,
Uttar Pradesh,Sultanpur,Jafarganj,Cucumbar(Kheera),Cucumbar,14/09/2022,2340,2400,2370,
Uttar Pradesh,Sultanpur,Jafarganj,Garlic,Desi,14/09/2022,3400,3500,3430,
Uttar Pradesh,Sultanpur,Jafarganj,Ginger(Green),Green Ginger,14/09/2022,4250,4320,4280,
Uttar Pradesh,Sultanpur,Jafarganj,Green Chilli,Green Chilly,14/09/2022,3750,3850,3800,
Uttar Pradesh,Sultanpur,Jafarganj,Gur(Jaggery),Yellow,14/09/2022,3730,3800,3760,
Uttar Pradesh,Sultanpur,Jafarganj,Lemon,Lemon,14/09/2022,4750,4850,4800,
Uttar Pradesh,Sultanpur,Jafarganj,Mousambi(Sweet Lime),Mousambi,14/09/2022,3300,3400,3350,
Uttar Pradesh,Sultanpur,Jafarganj,Mustard,Sarson(Black),14/09/2022,6450,6550,6500,
Uttar Pradesh,Sultanpur,Jafarganj,Onion,Red,14/09/2022,1480,1550,1510,
Uttar Pradesh,Sultanpur,Jafarganj,Paddy(Dhan)(Common),Common,14/09/2022,1550,1610,1580,
Uttar Pradesh,Sultanpur,Jafarganj,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3100,3150,3120,
Uttar Pradesh,Sultanpur,Jafarganj,Pomegranate,Pomogranate,14/09/2022,5820,5900,5860,
Uttar Pradesh,Sultanpur,Jafarganj,Potato,Badshah,14/09/2022,1600,1700,1640,
Uttar Pradesh,Sultanpur,Jafarganj,Pumpkin,Pumpkin,14/09/2022,1600,1700,1650,
Uttar Pradesh,Sultanpur,Jafarganj,Raddish,Raddish,14/09/2022,2020,2100,2060,
Uttar Pradesh,Sultanpur,Jafarganj,Rice,III,14/09/2022,2550,2650,2600,
Uttar Pradesh,Sultanpur,Jafarganj,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,1600,1700,1650,
Uttar Pradesh,Sultanpur,Jafarganj,Tomato,Deshi,14/09/2022,2200,2300,2250,
Uttar Pradesh,Sultanpur,Jafarganj,Wheat,Dara,14/09/2022,2330,2370,2350,
Uttar Pradesh,Sultanpur,Sultanpur,Apple,Delicious,14/09/2022,5700,6000,5800,
Uttar Pradesh,Sultanpur,Sultanpur,Arhar (Tur/Red Gram)(Whole),Small (Whole),14/09/2022,6500,6720,6610,
Uttar Pradesh,Sultanpur,Sultanpur,Banana - Green,Banana - Green,14/09/2022,1440,1600,1490,
Uttar Pradesh,Sultanpur,Sultanpur,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5740,5880,5790,
Uttar Pradesh,Sultanpur,Sultanpur,Bhindi(Ladies Finger),Bhindi,14/09/2022,1300,1450,1360,
Uttar Pradesh,Sultanpur,Sultanpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),14/09/2022,7500,7670,7580,
Uttar Pradesh,Sultanpur,Sultanpur,Bottle gourd,Bottle Gourd,14/09/2022,1300,1430,1360,
Uttar Pradesh,Sultanpur,Sultanpur,Brinjal,Brinjal,14/09/2022,1530,1630,1580,
Uttar Pradesh,Sultanpur,Sultanpur,Cabbage,Cabbage,14/09/2022,2400,2500,2440,
Uttar Pradesh,Sultanpur,Sultanpur,Capsicum,Capsicum,14/09/2022,4300,4500,4380,
Uttar Pradesh,Sultanpur,Sultanpur,Cauliflower,Cauliflower,14/09/2022,3000,3240,3130,
Uttar Pradesh,Sultanpur,Sultanpur,Cowpea(Veg),Cowpea (Veg),14/09/2022,2300,2420,2350,
Uttar Pradesh,Sultanpur,Sultanpur,Cucumbar(Kheera),Cucumbar,14/09/2022,2260,2430,2330,
Uttar Pradesh,Sultanpur,Sultanpur,Elephant Yam (Suran),Elephant Yam (Suran),14/09/2022,2550,2720,2630,
Uttar Pradesh,Sultanpur,Sultanpur,Garlic,Garlic,14/09/2022,3300,3500,3400,
Uttar Pradesh,Sultanpur,Sultanpur,Ginger(Green),Green Ginger,14/09/2022,4200,4370,4270,
Uttar Pradesh,Sultanpur,Sultanpur,Green Chilli,Green Chilly,14/09/2022,3500,3700,3600,
Uttar Pradesh,Sultanpur,Sultanpur,Lemon,Lemon,14/09/2022,4700,4900,4800,
Uttar Pradesh,Sultanpur,Sultanpur,Lentil (Masur)(Whole),Kala Masoor New,14/09/2022,7050,7200,7100,
Uttar Pradesh,Sultanpur,Sultanpur,Mousambi(Sweet Lime),Mousambi,14/09/2022,3300,3550,3370,
Uttar Pradesh,Sultanpur,Sultanpur,Mustard,Mustard,14/09/2022,6450,6600,6500,
Uttar Pradesh,Sultanpur,Sultanpur,Onion,Red,14/09/2022,1440,1550,1500,
Uttar Pradesh,Sultanpur,Sultanpur,Paddy(Dhan)(Common),Paddy Coarse,14/09/2022,1530,1630,1595,
Uttar Pradesh,Sultanpur,Sultanpur,Peas(Dry),Peas(Dry),14/09/2022,6300,6500,6400,
Uttar Pradesh,Sultanpur,Sultanpur,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3000,3200,3080,
Uttar Pradesh,Sultanpur,Sultanpur,Pomegranate,Pomogranate,14/09/2022,5800,6040,5860,
Uttar Pradesh,Sultanpur,Sultanpur,Potato,Badshah,14/09/2022,1600,1700,1640,
Uttar Pradesh,Sultanpur,Sultanpur,Pumpkin,Pumpkin,14/09/2022,1630,1770,1680,
Uttar Pradesh,Sultanpur,Sultanpur,Raddish,Raddish,14/09/2022,2000,2150,2060,
Uttar Pradesh,Sultanpur,Sultanpur,Rice,III,14/09/2022,2530,2700,2600,
Uttar Pradesh,Sultanpur,Sultanpur,Spinach,Spinach,14/09/2022,1460,1600,1525,
Uttar Pradesh,Sultanpur,Sultanpur,Sponge gourd,Sponge gourd,14/09/2022,1550,1700,1625,
Uttar Pradesh,Sultanpur,Sultanpur,Tomato,Hybrid,14/09/2022,2200,2450,2300,
Uttar Pradesh,Sultanpur,Sultanpur,Wheat,Dara,14/09/2022,2125,2425,2330,
Uttar Pradesh,Unnao,Bangarmau,Apple,Kasmir/Shimla - II,14/09/2022,6400,6500,6450,
Uttar Pradesh,Unnao,Bangarmau,Banana,Banana - Ripe,14/09/2022,2550,2650,2600,
Uttar Pradesh,Unnao,Bangarmau,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5600,5650,5625,
Uttar Pradesh,Unnao,Bangarmau,Bhindi(Ladies Finger),Bhindi,14/09/2022,1200,1250,1225,
Uttar Pradesh,Unnao,Bangarmau,Bitter gourd,Bitter Gourd,14/09/2022,1800,1900,1860,
Uttar Pradesh,Unnao,Bangarmau,Bottle gourd,Bottle Gourd,14/09/2022,1200,1300,1250,
Uttar Pradesh,Unnao,Bangarmau,Brinjal,Round/Long,14/09/2022,1350,1450,1400,
Uttar Pradesh,Unnao,Bangarmau,Ginger(Green),Green Ginger,14/09/2022,3400,3475,3450,
Uttar Pradesh,Unnao,Bangarmau,Green Chilli,Green Chilly,14/09/2022,3900,4000,3965,
Uttar Pradesh,Unnao,Bangarmau,Gur(Jaggery),Yellow,14/09/2022,3600,3675,3650,
Uttar Pradesh,Unnao,Bangarmau,Maize,Yellow,14/09/2022,2000,2075,2050,
Uttar Pradesh,Unnao,Bangarmau,Mustard,Lohi Black,14/09/2022,6450,6500,6475,
Uttar Pradesh,Unnao,Bangarmau,Onion,Red,14/09/2022,1400,1475,1460,
Uttar Pradesh,Unnao,Bangarmau,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3400,3500,3450,
Uttar Pradesh,Unnao,Bangarmau,Pomegranate,Pomogranate,14/09/2022,6000,6050,6025,
Uttar Pradesh,Unnao,Bangarmau,Potato,Desi,14/09/2022,1625,1675,1650,
Uttar Pradesh,Unnao,Bangarmau,Pumpkin,Pumpkin,14/09/2022,1300,1400,1350,
Uttar Pradesh,Unnao,Bangarmau,Tomato,Deshi,14/09/2022,2350,2450,2400,
Uttar Pradesh,Unnao,Bangarmau,Wheat,Dara,14/09/2022,2290,2350,2300,
Uttar Pradesh,Unnao,Purwa,Apple,Kasmir/Shimla - II,14/09/2022,6475,6600,6525,
Uttar Pradesh,Unnao,Purwa,Banana,Banana - Ripe,14/09/2022,2585,2685,2635,
Uttar Pradesh,Unnao,Purwa,Bhindi(Ladies Finger),Bhindi,14/09/2022,1225,1325,1275,
Uttar Pradesh,Unnao,Purwa,Bottle gourd,Bottle Gourd,14/09/2022,1200,1300,1250,
Uttar Pradesh,Unnao,Purwa,Brinjal,Round/Long,14/09/2022,1400,1500,1450,
Uttar Pradesh,Unnao,Purwa,Ginger(Green),Green Ginger,14/09/2022,3335,3450,3385,
Uttar Pradesh,Unnao,Purwa,Green Chilli,Green Chilly,14/09/2022,3930,4050,3980,
Uttar Pradesh,Unnao,Purwa,Gur(Jaggery),Yellow,14/09/2022,3630,3695,3665,
Uttar Pradesh,Unnao,Purwa,Onion,Red,14/09/2022,1425,1525,1475,
Uttar Pradesh,Unnao,Purwa,Potato,Desi,14/09/2022,1620,1720,1670,
Uttar Pradesh,Unnao,Purwa,Pumpkin,Pumpkin,14/09/2022,1330,1430,1380,
Uttar Pradesh,Unnao,Purwa,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,1180,1280,1235,
Uttar Pradesh,Unnao,Purwa,Tomato,Deshi,14/09/2022,2375,2475,2425,
Uttar Pradesh,Unnao,Purwa,Wheat,Dara,14/09/2022,2270,2330,2310,
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,14/09/2022,3260,5210,4610,
Uttrakhand,Dehradoon,Dehradoon,Banana,Other,14/09/2022,1000,1800,1250,
Uttrakhand,Dehradoon,Dehradoon,Bhindi(Ladies Finger),Other,14/09/2022,805,1010,960,
Uttrakhand,Dehradoon,Dehradoon,Bitter gourd,Other,14/09/2022,605,755,655,
Uttrakhand,Dehradoon,Dehradoon,Bottle gourd,Other,14/09/2022,705,1060,760,
Uttrakhand,Dehradoon,Dehradoon,Brinjal,Other,14/09/2022,605,905,710,
Uttrakhand,Dehradoon,Dehradoon,Cabbage,Other,14/09/2022,405,610,560,
Uttrakhand,Dehradoon,Dehradoon,Capsicum,Capsicum,14/09/2022,710,1010,810,
Uttrakhand,Dehradoon,Dehradoon,Carrot,Other,14/09/2022,660,960,710,
Uttrakhand,Dehradoon,Dehradoon,Cauliflower,Other,14/09/2022,960,1610,1060,
Uttrakhand,Dehradoon,Dehradoon,Coconut,Coconut,14/09/2022,800,1450,910,
Uttrakhand,Dehradoon,Dehradoon,Colacasia,Other,14/09/2022,750,1060,905,
Uttrakhand,Dehradoon,Dehradoon,Cucumbar(Kheera),Other,14/09/2022,610,810,710,
Uttrakhand,Dehradoon,Dehradoon,Garlic,Other,14/09/2022,1410,2060,1560,
Uttrakhand,Dehradoon,Dehradoon,Ginger(Green),Green Ginger,14/09/2022,1560,3210,1810,
Uttrakhand,Dehradoon,Dehradoon,Green Chilli,Other,14/09/2022,605,1010,760,
Uttrakhand,Dehradoon,Dehradoon,Guava,Other,14/09/2022,1200,1600,1350,
Uttrakhand,Dehradoon,Dehradoon,Mashrooms,Other,14/09/2022,3210,4210,3510,
Uttrakhand,Dehradoon,Dehradoon,Mousambi(Sweet Lime),Other,14/09/2022,1610,2210,1860,
Uttrakhand,Dehradoon,Dehradoon,Onion,Other,14/09/2022,1205,1810,1415,
Uttrakhand,Dehradoon,Dehradoon,Papaya,Other,14/09/2022,810,1610,960,
Uttrakhand,Dehradoon,Dehradoon,Pomegranate,Other,14/09/2022,3210,4810,3580,
Uttrakhand,Dehradoon,Dehradoon,Potato,Other,14/09/2022,910,1650,1060,
Uttrakhand,Dehradoon,Dehradoon,Pumpkin,Other,14/09/2022,760,905,800,
Uttrakhand,Dehradoon,Dehradoon,Raddish,Other,14/09/2022,350,550,450,
Uttrakhand,Dehradoon,Dehradoon,Sponge gourd,Other,14/09/2022,610,910,760,
Uttrakhand,Dehradoon,Dehradoon,Tomato,Other,14/09/2022,760,1460,1010,
Uttrakhand,Dehradoon,Dehradoon,Water Melon,Other,14/09/2022,900,1600,1200,
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,14/09/2022,3500,6000,5500,
Uttrakhand,Dehradoon,Rishikesh,Banana,Other,14/09/2022,1300,2500,2100,
Uttrakhand,Dehradoon,Rishikesh,Bhindi(Ladies Finger),Other,14/09/2022,1500,2000,1800,
Uttrakhand,Dehradoon,Rishikesh,Brinjal,Other,14/09/2022,1600,2000,1800,
Uttrakhand,Dehradoon,Rishikesh,Cabbage,Other,14/09/2022,1800,2500,2200,
Uttrakhand,Dehradoon,Rishikesh,Cauliflower,Other,14/09/2022,3800,5000,4200,
Uttrakhand,Dehradoon,Rishikesh,Onion,Other,14/09/2022,1600,1900,1800,
Uttrakhand,Dehradoon,Rishikesh,Papaya,Other,14/09/2022,3000,3500,3400,
Uttrakhand,Dehradoon,Rishikesh,Potato,Other,14/09/2022,1700,2000,1900,
Uttrakhand,Dehradoon,Rishikesh,Pumpkin,Other,14/09/2022,1600,1900,1700,
Uttrakhand,Dehradoon,Rishikesh,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,1500,2000,1800,
Uttrakhand,Dehradoon,Rishikesh,Tomato,Other,14/09/2022,2800,3200,3000,
Uttrakhand,Dehradoon,Vikasnagar,Banana,Other,14/09/2022,800,900,850,
Uttrakhand,Dehradoon,Vikasnagar,Bhindi(Ladies Finger),Other,14/09/2022,800,1500,1000,
Uttrakhand,Dehradoon,Vikasnagar,Bottle gourd,Other,14/09/2022,700,1400,1000,
Uttrakhand,Dehradoon,Vikasnagar,Brinjal,Other,14/09/2022,1000,3200,2000,
Uttrakhand,Dehradoon,Vikasnagar,Cauliflower,Other,14/09/2022,800,1800,1300,
Uttrakhand,Dehradoon,Vikasnagar,Ginger(Green),Other,14/09/2022,1400,2500,1800,
Uttrakhand,Dehradoon,Vikasnagar,Onion,Other,14/09/2022,900,1400,1200,
Uttrakhand,Dehradoon,Vikasnagar,Potato,Other,14/09/2022,600,1500,1200,
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Bottle gourd,Other,14/09/2022,600,700,650,
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Cucumbar(Kheera),Other,14/09/2022,800,1200,1000,
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Green Chilli,Other,14/09/2022,1000,1500,1200,
Uttrakhand,Haridwar,Haridwar Union,Apple,Other,14/09/2022,2500,4200,3000,
Uttrakhand,Haridwar,Haridwar Union,Banana,Other,14/09/2022,800,1600,1200,
Uttrakhand,Haridwar,Haridwar Union,Bhindi(Ladies Finger),Other,14/09/2022,1100,1500,1300,
Uttrakhand,Haridwar,Haridwar Union,Bottle gourd,Other,14/09/2022,800,1200,1000,
Uttrakhand,Haridwar,Haridwar Union,Brinjal,Other,14/09/2022,1000,1500,1200,
Uttrakhand,Haridwar,Haridwar Union,Cauliflower,Other,14/09/2022,3000,4000,3500,
Uttrakhand,Haridwar,Haridwar Union,Mousambi(Sweet Lime),Mousambi,14/09/2022,2800,4000,3200,
Uttrakhand,Haridwar,Haridwar Union,Onion,Other,14/09/2022,1100,1600,1200,
Uttrakhand,Haridwar,Haridwar Union,Papaya,Other,14/09/2022,1800,2600,2000,
Uttrakhand,Haridwar,Haridwar Union,Pomegranate,Other,14/09/2022,3500,5200,4100,
Uttrakhand,Haridwar,Haridwar Union,Potato,Other,14/09/2022,1200,1600,1400,
Uttrakhand,Haridwar,Haridwar Union,Pumpkin,Other,14/09/2022,1000,1500,1200,
Uttrakhand,Haridwar,Haridwar Union,Tomato,Other,14/09/2022,1700,2500,1800,
Uttrakhand,Haridwar,Roorkee,Apple,Other,14/09/2022,800,1200,1000,
Uttrakhand,Haridwar,Roorkee,Banana,Other,14/09/2022,800,1100,900,
Uttrakhand,Haridwar,Roorkee,Bottle gourd,Other,14/09/2022,500,700,600,
Uttrakhand,Haridwar,Roorkee,Brinjal,Other,14/09/2022,500,900,700,
Uttrakhand,Haridwar,Roorkee,Cauliflower,Other,14/09/2022,2000,3000,2500,
Uttrakhand,Haridwar,Roorkee,Cucumbar(Kheera),Other,14/09/2022,700,1200,1000,
Uttrakhand,Haridwar,Roorkee,Ginger(Dry),Other,14/09/2022,2000,2500,2200,
Uttrakhand,Haridwar,Roorkee,Green Chilli,Other,14/09/2022,1800,2500,2000,
Uttrakhand,Haridwar,Roorkee,Mousambi(Sweet Lime),Other,14/09/2022,2000,3000,2500,
Uttrakhand,Haridwar,Roorkee,Onion,Other,14/09/2022,800,1500,1200,
Uttrakhand,Haridwar,Roorkee,Pomegranate,Other,14/09/2022,2000,4000,3000,
Uttrakhand,Haridwar,Roorkee,Potato,Other,14/09/2022,600,900,700,
Uttrakhand,Haridwar,Roorkee,Pumpkin,Other,14/09/2022,800,1000,900,
Uttrakhand,Haridwar,Roorkee,Ridgeguard(Tori),Other,14/09/2022,500,700,600,
Uttrakhand,Haridwar,Roorkee,Tomato,Other,14/09/2022,1600,2200,1800,
Uttrakhand,Nanital,Ramnagar,Bhindi(Ladies Finger),Other,14/09/2022,1000,1500,1250,
Uttrakhand,Nanital,Ramnagar,Cauliflower,Other,14/09/2022,1500,2000,1750,
Uttrakhand,Nanital,Ramnagar,Green Chilli,Other,14/09/2022,2000,2500,2250,
Uttrakhand,Nanital,Ramnagar,Onion,Other,14/09/2022,1200,1500,1350,
Uttrakhand,Nanital,Ramnagar,Potato,Other,14/09/2022,1000,1200,1100,
Uttrakhand,Nanital,Ramnagar,Pumpkin,Other,14/09/2022,1000,1500,1250,
Uttrakhand,Nanital,Ramnagar,Raddish,Other,14/09/2022,1500,2000,1750,
Uttrakhand,Nanital,Ramnagar,Sponge gourd,Other,14/09/2022,1000,1500,1250,
Uttrakhand,Nanital,Ramnagar,Tomato,Other,14/09/2022,1500,2000,1750,
Uttrakhand,UdhamSinghNagar,Gadarpur,Paddy(Dhan)(Common),Other,14/09/2022,1525,1775,1700,
Uttrakhand,UdhamSinghNagar,Kashipur,Banana,Other,14/09/2022,1500,1600,1550,
Uttrakhand,UdhamSinghNagar,Kashipur,Bhindi(Ladies Finger),Other,14/09/2022,900,1200,1000,
Uttrakhand,UdhamSinghNagar,Kashipur,Bottle gourd,Other,14/09/2022,900,1300,1100,
Uttrakhand,UdhamSinghNagar,Kashipur,Brinjal,Other,14/09/2022,700,1100,800,
Uttrakhand,UdhamSinghNagar,Kashipur,Cauliflower,Other,14/09/2022,1500,3000,2200,
Uttrakhand,UdhamSinghNagar,Kashipur,Colacasia,Other,14/09/2022,1200,1400,1300,
Uttrakhand,UdhamSinghNagar,Kashipur,Cucumbar(Kheera),Other,14/09/2022,1100,1200,1150,
Uttrakhand,UdhamSinghNagar,Kashipur,Ginger(Green),Other,14/09/2022,3700,4200,3900,
Uttrakhand,UdhamSinghNagar,Kashipur,Green Chilli,Other,14/09/2022,1250,2400,1800,
Uttrakhand,UdhamSinghNagar,Kashipur,Mousambi(Sweet Lime),Mousambi,14/09/2022,1400,2000,1800,
Uttrakhand,UdhamSinghNagar,Kashipur,Onion,Other,14/09/2022,900,1000,950,
Uttrakhand,UdhamSinghNagar,Kashipur,Pointed gourd (Parval),Other,14/09/2022,1100,1200,1150,
Uttrakhand,UdhamSinghNagar,Kashipur,Pomegranate,Other,14/09/2022,5600,5800,5700,
Uttrakhand,UdhamSinghNagar,Kashipur,Potato,Other,14/09/2022,800,900,850,
Uttrakhand,UdhamSinghNagar,Kashipur,Pumpkin,Other,14/09/2022,800,900,850,
Uttrakhand,UdhamSinghNagar,Kashipur,Raddish,Other,14/09/2022,700,800,750,
Uttrakhand,UdhamSinghNagar,Kashipur,Sponge gourd,Other,14/09/2022,1100,1900,1500,
Uttrakhand,UdhamSinghNagar,Kashipur,Tinda,Other,14/09/2022,1300,1600,1400,
Uttrakhand,UdhamSinghNagar,Kashipur,Tomato,Other,14/09/2022,1700,4000,2500,
Uttrakhand,UdhamSinghNagar,Rudrapur,Apple,Other,14/09/2022,4000,8000,6000,
Uttrakhand,UdhamSinghNagar,Rudrapur,Banana,Banana - Ripe,14/09/2022,1200,2000,1400,
Uttrakhand,UdhamSinghNagar,Rudrapur,Beans,Other,14/09/2022,700,1000,800,
Uttrakhand,UdhamSinghNagar,Rudrapur,Bitter gourd,Other,14/09/2022,1000,2000,1200,
Uttrakhand,UdhamSinghNagar,Rudrapur,Bottle gourd,Other,14/09/2022,1200,1400,1300,
Uttrakhand,UdhamSinghNagar,Rudrapur,Cabbage,Other,14/09/2022,1500,2400,1800,
Uttrakhand,UdhamSinghNagar,Rudrapur,Cucumbar(Kheera),Other,14/09/2022,1500,2500,2000,
Uttrakhand,UdhamSinghNagar,Rudrapur,Ginger(Dry),Other,14/09/2022,2200,3500,2500,
Uttrakhand,UdhamSinghNagar,Rudrapur,Green Chilli,Other,14/09/2022,1500,2500,2000,
Uttrakhand,UdhamSinghNagar,Rudrapur,Mousambi(Sweet Lime),Other,14/09/2022,2500,3500,3000,
Uttrakhand,UdhamSinghNagar,Rudrapur,Onion,Other,14/09/2022,800,1400,1000,
Uttrakhand,UdhamSinghNagar,Rudrapur,Papaya,Other,14/09/2022,1200,2000,1500,
Uttrakhand,UdhamSinghNagar,Rudrapur,Potato,Other,14/09/2022,900,1200,1000,
